# retained judged assemblies -- SINGLE AUTHORITATIVE SOURCE OF THE BASELINE.  No runner may
# hardcode the baseline; read it from this file.  Fields:
#   sha16 | dll-file | bytes | frozen-at | declared-by | mtime-snapshot
# mtime-snapshot = mechanically built UNION of (1) product files this session changed and
# (2) product files/dirs named as object-or-dependency by the registered judgement docs.
# Encoded repo-relative-name=ISO;... with '/' separators, fixed order.  Side tags (client |
# server | asset | data) are printed by the tool and recorded in its report, not in this column.
0F4D2C8A75D5D318	0F4D2C8A75D5D318.dll	328704	2026-09-23T11:37:41	lead	client/Assets/Editor/SceneBuilder.cs=2026-09-20T18:48:57;client/Assets/Scripts/=2026-09-23T11:17:03;client/Assets/Scripts/Core/AudioPaths.cs=2026-09-21T21:53:52;client/Assets/Scripts/Core/Events.cs=2026-09-23T08:20:29;client/Assets/Scripts/Core/GameConst.cs=2026-09-20T07:58:12;client/Assets/Scripts/Core/ResPaths.cs=2026-09-23T00:47:43;client/Assets/Scripts/Core/SettingsSnapshot.cs=2026-09-20T07:59:49;client/Assets/Scripts/Def/ProtoDef.cs=2026-09-21T22:35:30;client/Assets/Scripts/Module/Deck/DeckManager.cs=2026-09-22T15:19:02;client/Assets/Scripts/Module/Flow/AppFlow.cs=2026-09-23T08:27:51;client/Assets/Scripts/Module/Settings/SettingsManager.cs=2026-09-23T08:28:03;client/Assets/Scripts/UI/CrUiStyle.cs=2026-09-22T23:56:43;client/Assets/Scripts/UI/Panels/BootPanel.cs=2026-09-22T15:55:37;client/Assets/Scripts/UI/Panels/DeckEditPanel.cs=2026-09-23T08:29:09;client/Assets/Scripts/UI/Panels/HudPanel.cs=2026-09-23T11:17:03;client/Assets/Scripts/UI/Panels/LoadingPanel.cs=2026-09-22T15:55:22;client/Assets/Scripts/UI/Panels/LoginPanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/MainMenuPanel.cs=2026-09-22T16:21:54;client/Assets/Scripts/UI/Panels/NicknamePanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/PausePanel.cs=2026-09-22T16:20:51;client/Assets/Scripts/UI/Panels/RegisterPanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/ResultPanel.cs=2026-09-22T16:49:16;client/Assets/Scripts/UI/Panels/RoomListPanel.cs=2026-09-22T16:11:07;client/Assets/Scripts/UI/Panels/RoomPanel.cs=2026-09-22T16:11:08;client/Assets/Scripts/UI/Panels/SettingsPanel.cs=2026-09-23T08:28:39;client/Assets/Scripts/View/ArenaView.cs=2026-09-23T11:12:46;client/Assets/Scripts/View/BattleAudioView.cs=2026-09-21T21:54:16;client/Assets/Scripts/View/BattleViewRoot.cs=2026-09-22T22:53:55;client/Assets/Scripts/View/BgmView.cs=2026-09-21T21:19:46;client/Assets/Scripts/View/EffectsView.cs=2026-09-21T16:43:39;client/Assets/Scripts/View/PlacementIndicator.cs=2026-09-23T08:19:32;client/Assets/Scripts/View/UnitAnimTable.cs=2026-09-22T13:41:42;client/Assets/Scripts/View/UnitView.cs=2026-09-22T11:14:15;server/game/core/ai.go=2026-09-20T01:16:07;server/game/core/arena.go=2026-09-20T00:58:37;server/game/core/battle.go=2026-09-22T12:29:51;server/game/core/battle_test.go=2026-09-22T12:32:07;server/game/core/combat.go=2026-09-20T00:58:37;server/game/core/core_test.go=2026-09-20T00:58:38;server/game/core/cover_offline_test.go=2026-09-21T22:25:02;server/game/core/entity.go=2026-09-22T12:29:46;server/game/core/hand.go=2026-09-20T00:58:38;server/game/core/pathing.go=2026-09-20T00:58:38;server/game/core/rules.go=2026-09-22T12:29:57;server/game/core/snapshot.go=2026-09-22T12:29:47;server/game/core/targeting.go=2026-09-20T00:58:37;server/game/core/units.go=2026-09-20T00:58:38;server/game/logic/battle.go=2026-09-21T22:35:29;server/game/table/unit.go=2026-09-20T01:53:22
# correction 2026-09-23T11:39:57: snapshot rule fixed (relative asset-tree forms were being resolved to a non-existent path, so a declared tree was missing); the row below supersedes the snapshot of the row above for the same sha256_16
0F4D2C8A75D5D318	0F4D2C8A75D5D318.dll	328704	2026-09-23T11:39:57	lead	client/Assets/Editor/SceneBuilder.cs=2026-09-20T18:48:57;client/Assets/Resources/Sprites/Ui/=2026-09-23T00:35:57;client/Assets/Scripts/=2026-09-23T11:17:03;client/Assets/Scripts/Core/AudioPaths.cs=2026-09-21T21:53:52;client/Assets/Scripts/Core/Events.cs=2026-09-23T08:20:29;client/Assets/Scripts/Core/GameConst.cs=2026-09-20T07:58:12;client/Assets/Scripts/Core/ResPaths.cs=2026-09-23T00:47:43;client/Assets/Scripts/Core/SettingsSnapshot.cs=2026-09-20T07:59:49;client/Assets/Scripts/Def/ProtoDef.cs=2026-09-21T22:35:30;client/Assets/Scripts/Module/Deck/DeckManager.cs=2026-09-22T15:19:02;client/Assets/Scripts/Module/Flow/AppFlow.cs=2026-09-23T08:27:51;client/Assets/Scripts/Module/Settings/SettingsManager.cs=2026-09-23T08:28:03;client/Assets/Scripts/UI/CrUiStyle.cs=2026-09-22T23:56:43;client/Assets/Scripts/UI/Panels/BootPanel.cs=2026-09-22T15:55:37;client/Assets/Scripts/UI/Panels/DeckEditPanel.cs=2026-09-23T08:29:09;client/Assets/Scripts/UI/Panels/HudPanel.cs=2026-09-23T11:17:03;client/Assets/Scripts/UI/Panels/LoadingPanel.cs=2026-09-22T15:55:22;client/Assets/Scripts/UI/Panels/LoginPanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/MainMenuPanel.cs=2026-09-22T16:21:54;client/Assets/Scripts/UI/Panels/NicknamePanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/PausePanel.cs=2026-09-22T16:20:51;client/Assets/Scripts/UI/Panels/RegisterPanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/ResultPanel.cs=2026-09-22T16:49:16;client/Assets/Scripts/UI/Panels/RoomListPanel.cs=2026-09-22T16:11:07;client/Assets/Scripts/UI/Panels/RoomPanel.cs=2026-09-22T16:11:08;client/Assets/Scripts/UI/Panels/SettingsPanel.cs=2026-09-23T08:28:39;client/Assets/Scripts/View/ArenaView.cs=2026-09-23T11:12:46;client/Assets/Scripts/View/BattleAudioView.cs=2026-09-21T21:54:16;client/Assets/Scripts/View/BattleViewRoot.cs=2026-09-22T22:53:55;client/Assets/Scripts/View/BgmView.cs=2026-09-21T21:19:46;client/Assets/Scripts/View/EffectsView.cs=2026-09-21T16:43:39;client/Assets/Scripts/View/PlacementIndicator.cs=2026-09-23T08:19:32;client/Assets/Scripts/View/UnitAnimTable.cs=2026-09-22T13:41:42;client/Assets/Scripts/View/UnitView.cs=2026-09-22T11:14:15;server/game/core/ai.go=2026-09-20T01:16:07;server/game/core/arena.go=2026-09-20T00:58:37;server/game/core/battle.go=2026-09-22T12:29:51;server/game/core/battle_test.go=2026-09-22T12:32:07;server/game/core/combat.go=2026-09-20T00:58:37;server/game/core/core_test.go=2026-09-20T00:58:38;server/game/core/cover_offline_test.go=2026-09-21T22:25:02;server/game/core/entity.go=2026-09-22T12:29:46;server/game/core/hand.go=2026-09-20T00:58:38;server/game/core/pathing.go=2026-09-20T00:58:38;server/game/core/rules.go=2026-09-22T12:29:57;server/game/core/snapshot.go=2026-09-22T12:29:47;server/game/core/targeting.go=2026-09-20T00:58:37;server/game/core/units.go=2026-09-20T00:58:38;server/game/logic/battle.go=2026-09-21T22:35:29;server/game/table/unit.go=2026-09-20T01:53:22
# correction 2026-09-23T11:44:44: snapshot rule fixed (relative asset-tree forms were being resolved to a non-existent path, so a declared tree was missing); the row below supersedes the snapshot of the row above for the same sha256_16
0F4D2C8A75D5D318	0F4D2C8A75D5D318.dll	328704	2026-09-23T11:44:44	lead	client/Assets/Editor/SceneBuilder.cs=2026-09-20T18:48:57;client/Assets/Resources/Sprites/Ui/=2026-09-23T00:35:57;client/Assets/Scripts/=2026-09-23T11:17:03;client/Assets/Scripts/Core/AudioPaths.cs=2026-09-21T21:53:52;client/Assets/Scripts/Core/Events.cs=2026-09-23T08:20:29;client/Assets/Scripts/Core/GameConst.cs=2026-09-20T07:58:12;client/Assets/Scripts/Core/ResPaths.cs=2026-09-23T00:47:43;client/Assets/Scripts/Core/SettingsSnapshot.cs=2026-09-20T07:59:49;client/Assets/Scripts/Def/ProtoDef.cs=2026-09-21T22:35:30;client/Assets/Scripts/Module/Deck/DeckManager.cs=2026-09-22T15:19:02;client/Assets/Scripts/Module/Flow/AppFlow.cs=2026-09-23T08:27:51;client/Assets/Scripts/Module/Settings/SettingsManager.cs=2026-09-23T08:28:03;client/Assets/Scripts/UI/CrUiStyle.cs=2026-09-22T23:56:43;client/Assets/Scripts/UI/Panels/BootPanel.cs=2026-09-22T15:55:37;client/Assets/Scripts/UI/Panels/DeckEditPanel.cs=2026-09-23T08:29:09;client/Assets/Scripts/UI/Panels/HudPanel.cs=2026-09-23T11:17:03;client/Assets/Scripts/UI/Panels/LoadingPanel.cs=2026-09-22T15:55:22;client/Assets/Scripts/UI/Panels/LoginPanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/MainMenuPanel.cs=2026-09-22T16:21:54;client/Assets/Scripts/UI/Panels/NicknamePanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/PausePanel.cs=2026-09-22T16:20:51;client/Assets/Scripts/UI/Panels/RegisterPanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/ResultPanel.cs=2026-09-22T16:49:16;client/Assets/Scripts/UI/Panels/RoomListPanel.cs=2026-09-22T16:11:07;client/Assets/Scripts/UI/Panels/RoomPanel.cs=2026-09-22T16:11:08;client/Assets/Scripts/UI/Panels/SettingsPanel.cs=2026-09-23T08:28:39;client/Assets/Scripts/View/ArenaView.cs=2026-09-23T11:12:46;client/Assets/Scripts/View/BattleAudioView.cs=2026-09-21T21:54:16;client/Assets/Scripts/View/BattleViewRoot.cs=2026-09-22T22:53:55;client/Assets/Scripts/View/BgmView.cs=2026-09-21T21:19:46;client/Assets/Scripts/View/EffectsView.cs=2026-09-21T16:43:39;client/Assets/Scripts/View/PlacementIndicator.cs=2026-09-23T08:19:32;client/Assets/Scripts/View/UnitAnimTable.cs=2026-09-22T13:41:42;client/Assets/Scripts/View/UnitView.cs=2026-09-22T11:14:15;server/game/core/ai.go=2026-09-20T01:16:07;server/game/core/arena.go=2026-09-20T00:58:37;server/game/core/battle.go=2026-09-22T12:29:51;server/game/core/battle_test.go=2026-09-22T12:32:07;server/game/core/combat.go=2026-09-20T00:58:37;server/game/core/core_test.go=2026-09-20T00:58:38;server/game/core/cover_offline_test.go=2026-09-21T22:25:02;server/game/core/entity.go=2026-09-22T12:29:46;server/game/core/hand.go=2026-09-20T00:58:38;server/game/core/pathing.go=2026-09-20T00:58:38;server/game/core/rules.go=2026-09-22T12:29:57;server/game/core/snapshot.go=2026-09-22T12:29:47;server/game/core/targeting.go=2026-09-20T00:58:37;server/game/core/units.go=2026-09-20T00:58:38;server/game/logic/battle.go=2026-09-21T22:35:29;server/game/table/unit.go=2026-09-20T01:53:22;原版资源/=2026-09-22T11:06:47;原版资源/cr-api-data/=2026-09-20T00:36:40;原版资源/cr-api-data/docs/json/=2026-09-20T00:36:40;原版资源/cr-api-data/docs/json/battle_timelines.json=2026-09-20T00:36:40;原版资源/cr-api-data/docs/json/cards_stats_building.json=2026-09-20T00:36:40;原版资源/cr-api-data/docs/json/cards_stats_projectile.json=2026-09-20T00:36:40;原版资源/cr-api-data/docs/json/rarities.json=2026-09-20T00:36:40;原版资源/cr-assets-png/=2026-09-20T00:36:08;原版资源/cr-assets-png/README.md=2026-09-20T00:35:52;原版资源/cr-assets-png/assets/font/=2026-09-20T00:35:52;原版资源/cr-assets-png/assets/sc/=2026-09-20T00:36:08;原版资源/cr-assets-png/assets/sc/arena_training_out/=2026-09-20T00:35:52;原版资源/cr-assets-png/assets/sc/chr_goblin_archer_out/=2026-09-20T00:35:58;原版资源/cr-assets-png/assets/sc/effects_out/=2026-09-20T00:36:06;原版资源/cr-sfx/=2026-09-21T14:50:04;原版资源/cr-sfx/Arenas/General/2min_loop_battle_01.ogg=2026-09-21T14:39:34;原版资源/cr-sfx/Cards/0_Special/boulder_impact_01.ogg=2026-09-21T14:39:35;原版资源/cr-sfx/Game/summon_own_07.ogg=2026-09-21T14:39:36;原版资源/cr-sfx/Music/Jingles/scroll_lose_01.ogg=2026-09-21T14:39:37;原版资源/cr-sfx/Music/Jingles/scroll_preresult_loop_01.ogg=2026-09-21T14:39:37;原版资源/cr-sfx/Music/Jingles/scroll_win_02.ogg=2026-09-21T14:39:37;原版资源/cr-sfx/Music/Lobby/music_lobby_202606.ogg=2026-09-21T14:39:37;原版资源/cr-sfx/清单.md=2026-09-21T14:46:19;原版资源/cr-sim/=2026-09-20T00:40:19;原版资源/cr-sim/cr_sim/engine/arena.py=2026-09-20T00:40:19;原版资源/cr-sim/cr_sim/engine/battle.py=2026-09-20T00:40:19;原版资源/cr-sim/cr_sim/engine/constants.py=2026-09-20T00:40:19;原版资源/cr-sim/reference/anchors.json=2026-09-20T00:40:19;原版资源/sc/=2026-09-22T11:06:47;原版资源/sc/arena_training_v215.sc=2026-09-21T17:56:56;原版资源/sc/chr_knight.sc=2026-09-21T14:52:26;原版资源/sc/debug_v215.sc=2026-09-21T17:56:56;原版资源/sc/effects_v215.sc=2026-09-21T17:56:56;原版资源/sc/loading_v215.sc=2026-09-21T17:56:56;原版资源/sc/spell_goblin_barrel_v215.sc=2026-09-21T17:56:56;原版资源/sc/tutorial_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_arena_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_battle_end_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_chest_3d_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_chest_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_spells_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_v215.sc=2026-09-21T17:56:56;原版资源/sc/来源说明.md=2026-09-22T11:06:47;策划/参考图/01_启动页_Logo_1320x2868.jpg=2026-09-20T17:51:34;策划/参考图/02_对局HUD_1242x2208.jpg=2026-09-20T17:55:30;策划/参考图/07_卡组编辑_1242x2208.jpg=2026-09-20T17:55:29;策划/参考图/09_对局_1242x2208.jpg=2026-09-20T17:55:36;策划/参考图/12_主菜单_750x1334.png=2026-09-20T18:29:14;策划/参考图/15_任务菜单_432x768.png=2026-09-20T18:30:23;策划/参考图/18_对局HUD_1080x1920.jpg=2026-09-21T17:46:38;策划/参考图/24_设置_499x1080.jpg=2026-09-22T14:56:12;策划/数值文档/unit_cs-pack.xlsx=2026-09-21T21:19:14
# correction 2026-09-23T11:47:03: snapshot rule fixed (relative asset-tree forms were being resolved to a non-existent path, so a declared tree was missing); the row below supersedes the snapshot of the row above for the same sha256_16
0F4D2C8A75D5D318	0F4D2C8A75D5D318.dll	328704	2026-09-23T11:47:03	lead	client/Assets/Editor/SceneBuilder.cs=2026-09-20T18:48:57;client/Assets/Resources/Sprites/Ui/=2026-09-23T00:35:57;client/Assets/Scripts/=2026-09-23T11:17:03;client/Assets/Scripts/Core/AudioPaths.cs=2026-09-21T21:53:52;client/Assets/Scripts/Core/Events.cs=2026-09-23T08:20:29;client/Assets/Scripts/Core/GameConst.cs=2026-09-20T07:58:12;client/Assets/Scripts/Core/ResPaths.cs=2026-09-23T00:47:43;client/Assets/Scripts/Core/SettingsSnapshot.cs=2026-09-20T07:59:49;client/Assets/Scripts/Def/ProtoDef.cs=2026-09-21T22:35:30;client/Assets/Scripts/Module/Deck/DeckManager.cs=2026-09-22T15:19:02;client/Assets/Scripts/Module/Flow/AppFlow.cs=2026-09-23T08:27:51;client/Assets/Scripts/Module/Settings/SettingsManager.cs=2026-09-23T08:28:03;client/Assets/Scripts/UI/CrUiStyle.cs=2026-09-22T23:56:43;client/Assets/Scripts/UI/Panels/BootPanel.cs=2026-09-22T15:55:37;client/Assets/Scripts/UI/Panels/DeckEditPanel.cs=2026-09-23T08:29:09;client/Assets/Scripts/UI/Panels/HudPanel.cs=2026-09-23T11:17:03;client/Assets/Scripts/UI/Panels/LoadingPanel.cs=2026-09-22T15:55:22;client/Assets/Scripts/UI/Panels/LoginPanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/MainMenuPanel.cs=2026-09-22T16:21:54;client/Assets/Scripts/UI/Panels/NicknamePanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/PausePanel.cs=2026-09-22T16:20:51;client/Assets/Scripts/UI/Panels/RegisterPanel.cs=2026-09-22T16:21:44;client/Assets/Scripts/UI/Panels/ResultPanel.cs=2026-09-22T16:49:16;client/Assets/Scripts/UI/Panels/RoomListPanel.cs=2026-09-22T16:11:07;client/Assets/Scripts/UI/Panels/RoomPanel.cs=2026-09-22T16:11:08;client/Assets/Scripts/UI/Panels/SettingsPanel.cs=2026-09-23T08:28:39;client/Assets/Scripts/View/ArenaView.cs=2026-09-23T11:12:46;client/Assets/Scripts/View/BattleAudioView.cs=2026-09-21T21:54:16;client/Assets/Scripts/View/BattleViewRoot.cs=2026-09-22T22:53:55;client/Assets/Scripts/View/BgmView.cs=2026-09-21T21:19:46;client/Assets/Scripts/View/EffectsView.cs=2026-09-21T16:43:39;client/Assets/Scripts/View/PlacementIndicator.cs=2026-09-23T08:19:32;client/Assets/Scripts/View/UnitAnimTable.cs=2026-09-22T13:41:42;client/Assets/Scripts/View/UnitView.cs=2026-09-22T11:14:15;server/game/core/ai.go=2026-09-20T01:16:07;server/game/core/arena.go=2026-09-20T00:58:37;server/game/core/battle.go=2026-09-22T12:29:51;server/game/core/battle_test.go=2026-09-22T12:32:07;server/game/core/combat.go=2026-09-20T00:58:37;server/game/core/core_test.go=2026-09-20T00:58:38;server/game/core/cover_offline_test.go=2026-09-21T22:25:02;server/game/core/entity.go=2026-09-22T12:29:46;server/game/core/hand.go=2026-09-20T00:58:38;server/game/core/pathing.go=2026-09-20T00:58:38;server/game/core/rules.go=2026-09-22T12:29:57;server/game/core/snapshot.go=2026-09-22T12:29:47;server/game/core/targeting.go=2026-09-20T00:58:37;server/game/core/units.go=2026-09-20T00:58:38;server/game/logic/battle.go=2026-09-21T22:35:29;server/game/table/unit.go=2026-09-20T01:53:22;原版资源/=2026-09-22T11:06:47;原版资源/cr-api-data/=2026-09-20T00:36:40;原版资源/cr-api-data/docs/json/=2026-09-20T00:36:40;原版资源/cr-api-data/docs/json/battle_timelines.json=2026-09-20T00:36:40;原版资源/cr-api-data/docs/json/cards_stats_building.json=2026-09-20T00:36:40;原版资源/cr-api-data/docs/json/cards_stats_projectile.json=2026-09-20T00:36:40;原版资源/cr-api-data/docs/json/rarities.json=2026-09-20T00:36:40;原版资源/cr-assets-png/=2026-09-20T00:36:08;原版资源/cr-assets-png/README.md=2026-09-20T00:35:52;原版资源/cr-assets-png/assets/font/=2026-09-20T00:35:52;原版资源/cr-assets-png/assets/sc/=2026-09-20T00:36:08;原版资源/cr-assets-png/assets/sc/arena_training_out/=2026-09-20T00:35:52;原版资源/cr-assets-png/assets/sc/chr_goblin_archer_out/=2026-09-20T00:35:58;原版资源/cr-assets-png/assets/sc/effects_out/=2026-09-20T00:36:06;原版资源/cr-sfx/=2026-09-21T14:50:04;原版资源/cr-sfx/Arenas/General/2min_loop_battle_01.ogg=2026-09-21T14:39:34;原版资源/cr-sfx/Cards/0_Special/boulder_impact_01.ogg=2026-09-21T14:39:35;原版资源/cr-sfx/Game/summon_own_07.ogg=2026-09-21T14:39:36;原版资源/cr-sfx/Music/Jingles/scroll_lose_01.ogg=2026-09-21T14:39:37;原版资源/cr-sfx/Music/Jingles/scroll_preresult_loop_01.ogg=2026-09-21T14:39:37;原版资源/cr-sfx/Music/Jingles/scroll_win_02.ogg=2026-09-21T14:39:37;原版资源/cr-sfx/Music/Lobby/music_lobby_202606.ogg=2026-09-21T14:39:37;原版资源/cr-sfx/清单.md=2026-09-21T14:46:19;原版资源/cr-sim/=2026-09-20T00:40:19;原版资源/cr-sim/cr_sim/engine/arena.py=2026-09-20T00:40:19;原版资源/cr-sim/cr_sim/engine/battle.py=2026-09-20T00:40:19;原版资源/cr-sim/cr_sim/engine/constants.py=2026-09-20T00:40:19;原版资源/cr-sim/reference/anchors.json=2026-09-20T00:40:19;原版资源/sc/=2026-09-22T11:06:47;原版资源/sc/arena_training_v215.sc=2026-09-21T17:56:56;原版资源/sc/chr_knight.sc=2026-09-21T14:52:26;原版资源/sc/debug_v215.sc=2026-09-21T17:56:56;原版资源/sc/effects_v215.sc=2026-09-21T17:56:56;原版资源/sc/loading_v215.sc=2026-09-21T17:56:56;原版资源/sc/spell_goblin_barrel_v215.sc=2026-09-21T17:56:56;原版资源/sc/tutorial_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_arena_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_battle_end_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_chest_3d_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_chest_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_spells_v215.sc=2026-09-21T17:56:56;原版资源/sc/ui_v215.sc=2026-09-21T17:56:56;原版资源/sc/来源说明.md=2026-09-22T11:06:47;策划/参考图/01_启动页_Logo_1320x2868.jpg=2026-09-20T17:51:34;策划/参考图/02_对局HUD_1242x2208.jpg=2026-09-20T17:55:30;策划/参考图/03_对局_1320x2868.jpg=2026-09-20T17:51:35;策划/参考图/04_对局_1320x2868.jpg=2026-09-20T17:51:37;策划/参考图/05_对局_1320x2868.jpg=2026-09-20T17:51:39;策划/参考图/06_对局_1320x2868.jpg=2026-09-20T17:51:41;策划/参考图/07_卡组编辑_1242x2208.jpg=2026-09-20T17:55:29;策划/参考图/08_对局_1242x2208.jpg=2026-09-20T17:55:19;策划/参考图/09_对局_1242x2208.jpg=2026-09-20T17:55:36;策划/参考图/10_对局_1242x2208.jpg=2026-09-20T17:55:37;策划/参考图/11_卡牌进化详情_1242x2208.jpg=2026-09-20T17:55:21;策划/参考图/12_主菜单_750x1334.png=2026-09-20T18:29:14;策划/参考图/13_部落页_750x1334.png=2026-09-20T18:29:45;策划/参考图/14_商店_720x1280.png=2026-09-20T18:30:02;策划/参考图/15_任务菜单_432x768.png=2026-09-20T18:30:23;策划/参考图/16_免费宝箱_576x1024.png=2026-09-20T18:30:42;策划/参考图/17_加载页_640x955.png=2026-09-20T18:31:00;策划/参考图/18_对局HUD_1080x1920.jpg=2026-09-21T17:46:38;策划/参考图/19_对局HUD_1080x1920.jpg=2026-09-21T17:46:38;策划/参考图/20_对局_1080x1920.jpg=2026-09-21T17:46:23;策划/参考图/21_对局HUD_861x1920.jpg=2026-09-21T17:46:36;策划/参考图/22_对局_720x1600.jpg=2026-09-21T17:47:43;策划/参考图/23_对局HUD_720x1280.jpg=2026-09-21T17:46:15;策划/参考图/24_设置_499x1080.jpg=2026-09-22T14:56:12;策划/基线图/01_启动页_Logo_1320x2868.jpg=2026-09-20T17:51:34;策划/基线图/02_对局HUD_1242x2208.jpg=2026-09-20T17:55:30;策划/基线图/03_对局_1320x2868.jpg=2026-09-20T17:51:35;策划/基线图/04_对局_1320x2868.jpg=2026-09-20T17:51:37;策划/基线图/07_卡组编辑_1242x2208.jpg=2026-09-20T17:55:29;策划/基线图/12_主菜单_750x1334.png=2026-09-20T18:29:14;策划/基线图/17_加载页_640x955.png=2026-09-20T18:31:00;策划/基线图/18_对局HUD_1080x1920.jpg=2026-09-21T17:46:38;策划/基线图/19_对局HUD_1080x1920.jpg=2026-09-21T17:46:38;策划/基线图/20_对局_1080x1920.jpg=2026-09-21T17:46:23;策划/基线图/21_对局HUD_861x1920.jpg=2026-09-21T17:46:36;策划/基线图/22_对局_720x1600.jpg=2026-09-21T17:47:43;策划/基线图/23_对局HUD_720x1280.jpg=2026-09-21T17:46:15;策划/数值文档/card_cs-pack.xlsx=2026-09-21T21:19:14;策划/数值文档/spell_cs-pack.xlsx=2026-09-21T21:19:14;策划/数值文档/unit_cs-pack.xlsx=2026-09-21T21:19:14
# READ RULE: for a given sha256_16 read the LAST row by frozen-at; earlier rows are superseded (kept on purpose, never rewritten)
# superseded 2026-09-23T11:52:12: every row above with sha256_16=0F4D2C8A75D5D318 is superseded by the row at frozen-at=2026-09-23T11:52:12
# correction 2026-09-23T11:52:12: snapshot rule fixed (relative asset-tree forms were being resolved to a non-existent path, so a declared tree was missing); the row below supersedes the snapshot of the row above for the same sha256_16
